filename,location,side,area_d,major_d,minor_d,circ_d,feret_d,minferet_d,ar_d,efd_0_d,efd_1_d,efd_2_d,efd_3_d,efd_4_d,efd_5_d,efd_6_d,efd_7_d,efd_8_d,efd_9_d,efd_10_d,efd_11_d,efd_12_d,efd_13_d,efd_14_d,efd_15_d,efd_16_d,efd_17_d,efd_18_d,efd_19_d,efd_20_d,efd_21_d,efd_22_d,efd_23_d,efd_24_d,colour_0_r_d,colour_0_g_d,colour_0_b_d,colour_1_r_d,colour_1_g_d,colour_1_b_d,percentage_0_d,percentage_1_d,area_v,major_v,minor_v,circ_v,feret_v,minferet_v,ar_v,efd_0_v,efd_1_v,efd_2_v,efd_3_v,efd_4_v,efd_5_v,efd_6_v,efd_7_v,efd_8_v,efd_9_v,efd_10_v,efd_11_v,efd_12_v,efd_13_v,efd_14_v,efd_15_v,efd_16_v,efd_17_v,efd_18_v,efd_19_v,efd_20_v,efd_21_v,efd_22_v,efd_23_v,efd_24_v,colour_0_r_v,colour_0_g_v,colour_0_b_v,colour_1_r_v,colour_1_g_v,colour_1_b_v,percentage_0_v,percentage_1_v,species
CAM047291,1,1,51.13298304,11.29930821,6.414013707,0.450932506,12.13944273,6.716314792,1.761659504,-0.568290649,0.199529894,-0.062123151,-0.047971266,0.018373277,-0.002304758,0.037458785,0.009210039,0.035909071,0.058155717,-0.04098697,-0.038558665,-0.049561767,0.019522643,0.022834271,0.001435061,-0.002829465,-0.002286819,-0.021143535,-0.017380496,0.005666035,0.024500915,0.013045863,-0.004467623,-0.012154837,0.818357286,0.775923061,0.636010651,0.905834055,0.849016088,0.753031577,0.488697286,0.511302714,51.31103958,11.65113415,6.238596043,0.458288286,12.21713244,6.71669059,1.867589128,-0.58977568,-0.155265766,-0.057293077,-0.063147919,-0.085886421,0.024381228,-0.052289247,-0.013337195,-0.023112289,-0.036982876,-0.030484796,-0.028310369,0.021061025,0.030678027,-0.006814146,0.016318105,-0.010017265,0.007404434,0.011297672,-0.001352563,0.001244254,0.017636558,0.018310592,0.009231646,-0.00407424,0.82541366,0.773427499,0.609397549,0.898916665,0.845867405,0.745910471,0.284119882,0.715880118,1
CAM047293,1,1,46.72244153,11.56419388,5.856003848,0.419452539,12.36574792,6.182228482,1.974758587,-0.558304255,0.247408366,-0.145292067,-0.065852855,0.020792703,-0.013383865,0.100426205,0.01225012,0.036341148,0.049009512,-0.097636185,-0.045083806,-0.054410897,0.048830576,0.035564452,0.004751156,0.017587273,-0.025018689,-0.008542694,-0.013875191,-0.009732571,0.030985579,-0.01517846,-0.005148303,0.00481249,0.844911435,0.786060763,0.636820623,0.698564309,0.606951647,0.42868549,0.840930182,0.159069818,46.93327667,11.78109091,5.946088281,0.411602739,12.34681816,6.247150797,1.98131786,-0.557538373,0.252318314,0.144096695,0.049983863,0.014129386,0.007703561,-0.136771288,-0.028782288,0.032928965,0.025248446,0.094108028,0.058386491,-0.052940301,0.061084877,-0.025823028,-0.013098988,0.010857359,-0.018043154,-0.008616573,0.015445501,-0.01082348,0.021049618,0.018393027,0.002552092,0.003147937,0.889104544,0.821662671,0.713228751,0.785737513,0.736625443,0.588303019,0.406337287,0.593662713,1
CAM047295,1,1,23.84136642,11.94654038,2.758210603,0.25317132,11.9608172,3.193054248,4.331264758,-0.298646645,0.01111956,0.285621407,0.103317874,-0.070270742,0.128401058,-0.005682368,0.036418314,-0.037374894,0.043628563,0.059224759,0.032035644,-0.009353985,0.012925594,-0.051135671,-0.004881491,0.023156043,-0.013522077,0.009736076,0.028485867,0.002209756,-0.021728735,0.003457347,-0.012414324,-0.008889513,0.877646682,0.839282396,0.712816425,0.776128674,0.736935826,0.561598643,0.774944072,0.225055928,24.45728019,12.41893441,2.850022311,0.264996336,11.85789329,3.227965974,4.357486733,-0.302472056,-0.04140671,-0.250708576,-0.090638944,0.075894204,0.133692539,-0.037352759,0.031188519,-0.041938491,-0.02607793,-0.032167358,-0.034468951,0.012474176,-0.009450882,-0.03155307,-0.003238496,0.010606929,-0.00060994,-0.025372256,-0.028935512,-0.004046103,-0.003489649,0.002542734,-0.003696761,-0.014324766,0.787804995,0.751474774,0.585713928,0.890687161,0.843005622,0.726632116,0.381622671,0.618377329,1
CAM047298,1,1,52.20536903,11.44979867,6.449436097,0.493122128,12.2710709,6.766121734,1.775317794,-0.625105078,-0.077908417,0.074337924,-0.001255981,-0.071194608,0.024635468,-0.044472175,-0.029796149,-0.029549913,-0.079398387,0.044719114,-0.011515689,0.012901518,0.007985893,0.02769631,-0.031768894,0.002888862,-0.031504255,0.018420578,0.016006368,0.012650408,-0.024003586,0.006348122,0.019233586,-0.001406123,0.817856171,0.737050207,0.592583289,0.446061833,0.350400588,0.25338874,0.668326494,0.331673506,52.07870608,11.49520444,6.3425855,0.512979747,12.27548914,6.702835798,1.812384624,-0.601870501,-0.112441877,-0.029449168,0.017268033,-0.071353946,0.027385996,0.007650472,0.030420297,-0.019416431,-0.06104561,-0.036547147,0.008782764,0.023983173,0.009328139,-0.03186675,0.016067097,-0.002421677,-0.023496495,-0.021708988,-0.015878076,0.010563319,-0.009590042,-0.012321927,-0.020394517,-0.00288133,0.838342089,0.749858017,0.621647878,0.555494212,0.414460286,0.317651314,0.773440991,0.226559009,0
CAM047337,1,1,48.70655797,13.25925073,5.643892755,0.376014882,13.73237292,5.879448538,2.349309476,-0.425056451,0.187060847,-0.049984737,-0.070672837,0.051419731,-0.0158904,0.042201108,-0.015741222,0.007169459,0.083688214,-0.041578161,-0.026278367,-0.0534118,-0.008118575,0.029328841,-0.011802934,0.020188824,0.0225782,-0.016523423,-0.015048648,-0.024279748,0.001615877,0.009148624,0.002590648,-0.003389934,0.822095485,0.759498516,0.636959039,0.571232856,0.495327079,0.397728444,0.66101582,0.33898418,48.98133158,13.21533825,5.580961581,0.434578345,13.8054082,5.795892265,2.367932132,-0.422513734,0.100595503,0.013650705,0.04750131,0.083995634,0.030003416,-0.041488655,0.019561356,-0.034874951,0.048761965,0.034721843,0.021324777,-0.028470147,0.006607993,-0.033869719,0.00690588,0.008168234,0.009075957,0.016127335,0.010583922,-0.02240538,0.014513919,-0.01291644,-0.007717473,-0.001880545,0.849569449,0.782021178,0.68426432,0.706878996,0.649717964,0.523400047,0.695980443,0.304019557,0
CAM047338,1,1,62.57352059,13.75136843,6.528032128,0.368904479,14.01230062,7.055040825,2.106510532,-0.530105257,-0.218852853,-0.037215047,-0.095554412,-0.046112628,-0.005419922,-0.059193279,-0.054890882,0.004993454,-0.007734253,-0.073030034,-0.028556239,0.014640362,0.05568135,-0.03246534,-0.00092302,-0.008290964,0.044084993,-0.027829768,-0.010106178,-0.012153078,0.034163585,0.018362913,0.014320664,-0.002937185,0.515955232,0.429372649,0.333168684,0.810066933,0.738684775,0.60224434,0.352484769,0.647515231,62.63584038,13.65051273,6.518414689,0.369051139,14.04962152,7.071867219,2.094146105,-0.52063313,-0.204957383,0.03429534,0.099426966,-0.044693258,-0.013787975,0.047713322,0.054506799,0.009526592,-0.018624952,0.079535589,0.02819291,0.017977883,0.047237813,0.03764175,0.001705752,-0.00538143,0.039201601,0.036971269,0.010187387,-0.012730632,0.03674747,-0.010250392,-0.014194735,-0.002444455,0.838558014,0.757745978,0.636452644,0.664235652,0.576733627,0.439186513,0.668656105,0.331343895,0
CAM047343,1,1,58.64858784,13.85885368,6.178290727,0.478477487,14.0574538,6.571352716,2.243153373,-0.470670735,-0.081741121,-0.014651752,0.023591051,-0.102973402,0.032208685,0.004172017,-0.020568598,-0.043196071,-0.050859836,-0.013675162,0.008373904,0.018767722,-0.000123495,-0.005991047,-0.00842078,0.005982105,-0.011712671,-0.01666168,0.005554741,0.014854919,0.010370851,-0.012678023,0.001462221,-0.002137799,0.800866794,0.724230192,0.551262717,0.543683814,0.445548424,0.31707994,0.689833366,0.310166634,58.50654728,13.82041171,6.166478489,0.509211007,13.57066958,6.604312664,2.241216236,-0.497739387,-0.096442272,0.007398957,-0.010705674,-0.100690294,0.033985412,-0.004505021,0.02058092,-0.047882882,-0.055253976,0.011042988,0.00211872,0.021712725,-0.000326895,0.006204273,0.007536223,0.000822346,-0.014489329,0.0176372,-0.003689908,0.018554454,0.009423437,0.012641012,-0.001895109,-0.006069332,0.707717662,0.607205911,0.438851108,0.848096515,0.760381854,0.597258199,0.386328284,0.613671716,0
CAM047344,1,1,61.44245687,13.03603324,6.919043653,0.479523303,13.55876628,7.233651962,1.884080214,-0.543028275,0.144950101,-0.042526955,-0.044858649,0.068469308,0.0059449,0.024885079,-0.004042551,-0.007255952,0.060565089,-0.028373441,-0.025827032,-0.043916482,0.003272232,0.021959524,-0.001973142,0.005597663,0.008192538,-0.017600631,-0.021191944,-0.001981267,0.012988729,0.017020864,0.002591964,-0.007786405,0.803264873,0.724201982,0.576763618,0.521826577,0.43320349,0.314865605,0.733586437,0.266413563,60.75734385,12.80922403,6.876484259,0.479881354,13.44207394,7.200011575,1.862757704,-0.550121156,-0.158095282,-0.033914086,-0.033720853,-0.059376558,0.010913332,-0.04179638,0.001082974,-0.00721719,-0.057054819,-0.031336962,-0.026109965,0.046885171,0.007475431,-0.023477519,-0.001450767,-0.00335676,-0.004140832,-0.013336717,-0.019311271,0.001188872,0.020539665,-0.014018503,-0.002238333,-0.012472304,0.841820798,0.76222506,0.626548401,0.622414407,0.535323506,0.390945475,0.790088783,0.209911217,0
CAM047345,1,1,47.99352245,12.38451218,6.471016406,0.244105154,13.32439003,6.77087171,1.913843422,-0.601243101,0.500297467,-0.067655911,-0.104973164,-0.028039056,-0.035065938,-0.025131816,0.01515885,0.046473622,0.040057411,0.070347832,-0.044985531,-0.017647117,0.013830706,-0.086851918,-0.02479297,-0.047320349,0.068422053,0.040845545,-0.004982556,-0.005903391,-0.061654612,0.011887177,-0.006138287,-0.006200178,0.824265996,0.75176847,0.604553731,0.690654462,0.622175882,0.430100542,0.59296474,0.40703526,48.61267361,12.41564742,6.526409036,0.266732918,13.27842027,6.93383249,1.902370408,-0.584829058,-0.425034709,-0.056081704,-0.102587694,0.00587289,-0.041109472,0.005623879,-0.014979149,0.041313832,-0.043750128,0.059665893,-0.046471857,0.026639252,0.02743824,0.095172053,0.01088583,-0.045013641,-0.029863902,0.066349915,0.001128309,-0.001972633,-0.047750597,0.01345895,0.003221935,-0.012089334,0.741855924,0.67183781,0.469630892,0.851058519,0.768724587,0.618118557,0.347017764,0.652982236,0
CAM047346,1,1,41.5260232,16.10497352,3.98534224,0.295770285,14.68174486,4.271510837,4.04105157,-0.267813225,0.050090681,-0.007932595,-0.022250053,-0.048954476,0.022286315,0.003690797,-0.03562153,-0.086039962,0.039844421,0.001193796,-0.009577312,-0.003874271,-0.023353058,0.010251319,-0.008180152,-0.011989014,0.026378717,0.003923478,-0.005494601,-0.008639691,-0.025027506,0.017937064,0.00630769,0.014210254,0.697118197,0.593717381,0.418119443,0.849610563,0.758227266,0.63520368,0.259724013,0.740275987,42.36127025,16.13397821,4.008342484,0.306957478,14.64150275,4.316791342,4.025099719,-0.273095016,0.036612191,0.006719465,0.026644124,-0.051776605,0.029562982,0.006915215,0.037261435,-0.084449972,0.041843242,0.00644586,0.011720944,-0.007688633,-0.022001746,-0.012650289,0.013538943,-0.012924914,0.029564519,-0.005425785,0.00500341,-0.012197529,-0.021903103,-0.021114513,-0.00617035,0.01308205,0.854132449,0.771401018,0.666665577,0.721749223,0.638214018,0.439763068,0.813943396,0.186056604,1
CAM047348,1,1,41.91572422,8.563477303,6.645607114,0.640308984,8.716787957,6.755805644,1.288592172,-0.783775339,-0.058262295,0.032060535,0.017304319,-0.077919725,-0.009413842,0.028644374,-0.003405439,-0.025974456,0.002198955,0.025769935,0.015282741,0.023987127,-0.02153429,-0.004958233,-0.000486055,0.011225724,0.014103458,0.010851595,0.001072328,-0.012395707,-0.01027644,-0.010294928,-0.00815536,0.011849241,0.481465365,0.392500402,0.288344986,0.760861746,0.703012316,0.531545296,0.374349621,0.625650379,39.30921924,8.227989073,6.708046021,0.461707047,8.77605646,6.631910209,1.226585066,-0.845326103,0.345958612,0.166797054,0.009219466,-0.148539355,-0.103423628,-0.101749995,-0.04674119,0.070790995,0.066723256,0.11477665,0.030362978,-0.050378123,0.012582313,-0.060975685,0.033725463,0.003592633,-0.006149808,0.028062303,-0.01223911,-0.015694732,0.014418246,-0.014547305,0.018230176,0.007502678,0.589934721,0.516818364,0.386382188,0.80665956,0.744482491,0.590369355,0.232292008,0.767707992,1
CAM047353,1,1,36.4332014,13.74793559,3.748301339,0.395945453,13.2083538,4.068826456,3.667777573,-0.320116267,-0.040099281,-0.003963576,0.052239678,-0.05804102,0.06519879,0.003909539,-0.000224962,-0.058676906,-0.035392445,0.006798057,0.01508037,0.004569326,0.002527725,0.009693473,-0.007082666,-0.009411496,-0.020390915,0.008916739,-0.001697226,0.015210468,0.000476653,0.009267709,-0.0026072,-0.002448261,0.814275639,0.724487857,0.55275476,0.533780975,0.435947712,0.306146254,0.643656962,0.356343038,36.47366879,13.78367226,3.948713493,0.406896118,13.21141722,4.125439017,3.490674188,-0.327118351,-0.048898888,0.009993747,-0.047357849,-0.061031736,0.064309803,-0.002700936,0.001267474,-0.061907448,-0.030271488,-0.000364951,-0.012214712,0.003423696,0.008704981,-0.012481217,0.007460965,-0.01041522,-0.016374554,-0.009594682,0.002958529,0.011468142,0.004596195,-0.012829999,0.001425633,-0.004834246,0.795287374,0.693005048,0.526419525,0.545581602,0.434782686,0.2916438,0.710309708,0.289690292,1
CAM047354,1,1,37.18184823,13.39397215,4.385169425,0.427461353,11.87661422,4.902892584,3.054379626,-0.426040456,0.048393567,-0.048841516,-0.073777012,0.080541765,0.089434608,-0.013906158,0.020951297,-0.087367039,0.043511592,-0.002282557,-0.020625973,0.027175258,-0.000431444,0.011961595,-0.01664659,-0.010237037,0.012833126,-0.01273302,0.000595325,-0.006808777,0.007004345,-0.004174937,-0.009706998,-0.01053994,0.884689904,0.849757406,0.753235848,0.806383718,0.788359289,0.63327197,0.46092885,0.53907115,37.06246941,12.73348523,4.380741626,0.346723068,11.96501179,4.921199986,2.906696244,-0.408255887,-0.159587692,-0.119713774,-0.16754154,-0.015236206,0.034416901,-0.024155813,-0.075276024,-0.025742475,-0.073477115,-0.036961194,-0.058008607,0.013639998,0.016918086,-0.026057619,-0.011304667,-0.003922373,0.010361433,-0.007559226,-0.01836993,-0.011170169,0.02431628,0.009982803,0.008806543,-0.011580084,0.88884945,0.846105946,0.738607869,0.810571945,0.792133783,0.624058009,0.53673717,0.46326283,1
CAM047355,1,1,57.8473334,13.18687011,6.226347536,0.52880613,13.34563274,6.556267419,2.11791424,-0.50763231,-0.046572113,0.033106145,0.009624167,-0.091064967,0.034719106,0.004353053,-0.008813386,-0.055891145,-0.039932359,0.009786958,0.002009885,0.014153104,0.00159621,0.013095192,-0.00635944,0.012668553,-0.022183051,-0.000173998,0.010729056,0.016170126,0.004723671,0.013480788,-0.00429653,-0.005363897,0.852653414,0.778714971,0.649901303,0.689242468,0.598884915,0.453087415,0.652838307,0.347161693,57.65268522,13.4037845,6.155911243,0.518073441,13.27134794,6.560224553,2.177384301,-0.508799492,-0.032173719,-0.025737599,-0.008748835,-0.100577885,0.040669675,-0.008990246,0.004834892,-0.064822765,-0.035050022,-0.007072491,0.000454768,0.005805898,0.000865163,-0.018768548,0.003892026,0.00892825,-0.018523622,0.005664121,-0.007688045,0.018816888,0.003236842,-0.020181197,0.001156353,-0.008708521,0.864661685,0.787572524,0.659560912,0.729517764,0.637068772,0.48337403,0.740726252,0.259273748,1
CAM047356,1,1,61.36516414,14.40208815,6.232912833,0.370061442,14.21905713,6.839177435,2.310651302,-0.479370958,-0.035996907,0.103650487,0.08582728,-0.081780582,0.056689665,-0.079239965,-0.010206453,-0.035963323,-0.043147618,-0.011252801,0.015494737,-0.004562545,0.019022162,0.005463484,-0.050497989,0.040834433,0.038984255,-0.000924285,0.031498703,0.00360757,0.014203466,0.002808871,-0.020600203,-0.017809462,0.516862777,0.419012331,0.297636623,0.800622137,0.718016982,0.568849027,0.320997186,0.679002814,61.66502755,14.37331527,6.227602513,0.386195421,14.2345878,6.792241888,2.308001392,-0.483255069,-0.052483228,-0.079193904,-0.069991403,-0.081120574,0.054407888,0.060971199,0.018952283,-0.039518526,-0.038805934,0.017521296,-0.022536045,2.46E-05,0.016015411,0.003896266,0.054167025,0.028204564,0.038006465,0.008861036,-0.030316021,0.017843246,0.020029381,0.004183249,0.017268223,-0.021497002,0.845450797,0.755651945,0.623190308,0.619378221,0.514324366,0.366920813,0.740984631,0.259015369,1
CAM047357,1,1,57.50983532,13.37682702,6.398185629,0.457069996,13.4688708,6.681261854,2.090721932,-0.495828195,0.141440221,0.010440626,-0.011359146,0.066923958,0.02550385,-0.022086555,-0.023722892,-0.021510189,0.043880303,0.020148079,0.003747962,-0.032421151,0.026444676,-0.01214405,-0.017590482,0.00273092,-0.008409863,0.004846321,-0.005488806,-0.003080327,0.025596567,0.007817713,0.000203452,-0.014718925,0.817824123,0.73592269,0.620951851,0.574945757,0.483837302,0.374000534,0.601652057,0.398347943,57.37750693,13.43945519,6.323906267,0.476948421,13.43499739,6.682621078,2.125182541,-0.496148343,-0.110276018,0.008248751,-0.022549304,-0.080813995,0.030225831,0.012152778,0.01297592,-0.035677714,-0.041108385,0.019224242,-0.005548649,0.03186232,0.017955287,0.006770184,0.012641043,0.005449912,0.002901763,0.009613291,-0.007392643,0.011122718,0.02577027,-0.006285593,-0.001296426,-0.010819905,0.837465864,0.743723725,0.622559149,0.647678083,0.541344475,0.408122587,0.635564571,0.364435429,1
CAM047358,1,1,49.90560691,13.59898183,5.087189096,0.28940127,13.91902574,5.428126202,2.673181904,-0.447158997,0.318074543,-0.148007323,-0.096618752,-0.017173294,-0.087262535,0.120124137,0.054466257,0.015875824,0.091904614,-0.082574378,-0.015964586,-0.035573922,0.00151351,0.060655801,-0.014446631,0.004537103,-0.015400218,-0.016473841,0.007280256,-0.029451258,0.032429743,0.007868376,0.010082535,-0.012044266,0.726217925,0.64767367,0.42519286,0.855119087,0.785977415,0.61859218,0.394248624,0.605751376,49.90236952,13.81230623,4.98972934,0.304392055,13.98179912,5.395580434,2.768147386,-0.442372055,0.299625282,0.143142149,0.089896622,-0.014943155,-0.06468715,-0.120235626,-0.050933401,0.006824003,0.083228927,0.086106594,0.018747219,-0.038819619,0.007501222,-0.058816034,0.016897046,-0.001659515,-0.021029198,0.014738546,-0.001055032,-0.035546293,0.038540976,-0.000912951,-0.004222436,-0.014770308,0.853220329,0.784061337,0.630990607,0.730737349,0.672751501,0.431266236,0.602093897,0.397906103,1
CAM047359,1,1,57.61909729,13.89571641,5.666645129,0.527898481,14.13805702,6.010852451,2.452194569,-0.466037125,-0.048423107,-0.013200793,0.002719554,-0.062604045,0.071593843,0.01596908,-0.030673705,-0.044322626,-0.032496756,0.004118303,-0.0166281,0.013439474,0.011868769,0.018132099,-0.013766675,-0.009198987,-0.014021715,0.007767472,0.00168956,0.006225236,0.002374953,0.00851463,0.015919437,-0.003688794,0.814252655,0.724354546,0.575919757,0.585295923,0.481482473,0.35605855,0.613231339,0.386768661,58.1783567,13.92497113,5.726544564,0.480293869,14.07181126,6.427202182,2.431653326,-0.495821521,-0.032495448,-0.091433411,-0.026252535,-0.065876281,0.106173668,0.022338462,0.021023763,-0.044646477,-0.044454314,0.001413522,0.004632211,-0.0049396,-0.003543221,-0.021472195,0.028337243,-0.022719485,-0.008612857,-0.021400375,0.001048243,0.00636376,0.007860814,0.012541049,-0.009113361,0.006174813,0.678270266,0.579085711,0.431647625,0.859179626,0.76433055,0.623585371,0.413880648,0.586119352,0
CAM047360,1,1,58.03995821,13.34669368,6.406599749,0.578324775,13.31126332,6.580971945,2.083272594,-0.519616831,-0.063635679,-0.004093602,-0.006975131,-0.103370738,0.058759485,0.015618199,-0.020211406,-0.057385209,-0.036739383,0.006460316,0.001418768,0.010904865,0.007815416,0.012825308,-0.009470847,-0.004987131,-0.013692054,0.004282116,0.005303244,0.016242173,0.004451195,0.008259894,-0.000119192,-0.001009128,0.814105603,0.73963136,0.587327879,0.588897325,0.489678712,0.364269866,0.703533005,0.296466995,58.48429021,13.50649206,6.054829374,0.594200085,13.30125768,6.637841283,2.230697387,-0.523425789,-0.05108095,-0.003063956,0.001893375,-0.109297212,0.059205519,-0.011614311,0.01690478,-0.059799179,-0.036652264,-0.008910931,-0.002369449,0.008244665,0.007592384,-0.013109516,0.007971184,-0.00428048,-0.01528224,-0.005896425,-0.004282278,0.013868285,0.004822146,-0.008706292,-0.000131872,-0.002073514,0.655195713,0.55128236,0.408996787,0.811859559,0.729725276,0.582941541,0.296838977,0.703161023,0
CAM047361,1,1,49.16748161,12.17859436,5.92546863,0.431783485,12.63525002,6.549196858,2.055296404,-0.523910668,-0.13519137,0.021840207,0.038613207,-0.076669916,0.019726027,0.058711898,0.001093586,-0.03344093,-0.053403074,0.016396693,0.026783892,0.053861039,0.013264046,0.018632197,0.004097873,0.009892626,-0.009830722,-0.012407473,0.012248718,0.007390533,0.012134428,-0.00745409,-0.007175413,-0.008515554,0.813022189,0.760854682,0.610698035,0.640521898,0.571324101,0.418096242,0.611297961,0.388702039,49.07562062,12.3022376,6.188189462,0.439917179,12.6962112,6.65224702,1.9880189,-0.524826214,-0.159906811,-0.028212558,-0.032650206,-0.072724042,0.032369706,-0.054893342,0.003203494,-0.021897108,-0.051500786,-0.02252864,-0.032049162,0.052343078,0.008436899,-0.010015747,-0.00837172,0.006828434,-0.010011225,0.015925853,-0.008674719,0.003897613,0.00733926,0.007979792,0.012325491,-0.01016728,0.695113807,0.625625022,0.473938324,0.828488032,0.771188106,0.62064587,0.371495003,0.628504997,1
CAM047362,1,1,74.26090926,13.4321172,8.341641115,0.586194743,14.27419105,8.520211727,1.610248753,-0.619552935,0.098884539,-0.066468996,0.028395634,0.101677762,0.046925191,0.016579688,-0.014281285,-0.012442344,0.038997804,-0.029207012,-0.023878528,-0.025055032,0.013245069,-0.001470725,0.003239696,-0.001870265,0.011920743,-0.002087633,-0.010369811,0.006263427,0.005679859,-0.009469659,-0.013237646,-0.009765209,0.60684267,0.517716981,0.379764455,0.789680817,0.72511493,0.569667501,0.39401214,0.60598786,73.9339327,13.4045242,7.995566105,0.546553217,14.24055662,8.54000354,1.6764947,-0.622444506,-0.116735883,-0.061451512,0.010278793,-0.10340831,0.044139512,-0.03484969,0.003573144,-0.014554982,-0.040024485,-0.033213467,-0.030944295,0.022768303,0.016674497,-0.001711194,-0.004215746,-0.007039097,-0.009477865,0.004073291,-0.007117187,-0.007287893,0.006499087,0.013682306,0.016463631,-0.012766797,0.83864395,0.764870032,0.622480267,0.698766488,0.618472022,0.459079626,0.694992256,0.305007744,0
CAM047390,1,1,44.52101519,13.10715932,5.820376564,0.172129092,13.69306447,6.276768716,2.251943525,-0.739394814,-1.150287343,0.576540893,-0.063525378,0.30423011,-0.020577705,0.18937247,0.028009461,0.11694979,0.018053432,-0.027116259,-0.045063942,0.032482886,0.139778284,-0.164355186,-0.072042172,-0.04409525,0.026850516,-0.047242613,0.043178706,0.041680177,0.039539217,-0.012995337,0.059219119,0.02614369,0.696652663,0.640103563,0.456945522,0.834439584,0.787864159,0.627809107,0.437759336,0.562240664,41.78582388,14.13268178,5.163456627,0.10707177,13.60500831,6.155815767,2.737058292,-0.682236508,0.296922393,0.414007362,-0.1474433,-0.320531534,0.748987594,-0.109728712,-0.300496212,-0.179187153,0.027807851,-0.103056231,0.051300439,0.117991427,0.058618674,0.123167082,-0.047268084,-0.053095359,-0.118500145,0.145461695,0.072455606,-0.00140976,0.079572319,-0.070357463,-0.001234379,-0.035706764,0.701550712,0.647822806,0.453068873,0.806307378,0.744637647,0.597064464,0.49365167,0.50634833,0
CAM047391,1,1,50.49926361,12.67986632,5.697541614,0.449455578,13.0037326,6.065213108,2.225497799,-0.498012024,0.16322895,-0.061384565,-0.074859889,0.045543654,0.00858306,0.051820208,0.002216655,-0.023834831,0.053921773,-0.044339461,-0.029147606,-0.041886114,0.014513868,0.026155227,0.000167591,0.01127222,0.001597778,-0.007392996,-0.016132098,-0.006949538,0.017701664,-0.002985443,0.001870338,-0.010038549,0.780589129,0.718851637,0.550589978,0.588093327,0.501289238,0.348853905,0.71929993,0.28070007,49.71217276,12.36342457,5.684410586,0.472800314,13.03506364,6.058399777,2.174970366,-0.489817016,-0.131399435,-0.064359125,-0.052140601,-0.051264064,0.028608299,-0.048835608,0.000307629,-0.028380266,-0.037516496,-0.037985778,-0.031750181,0.034860306,0.018229134,-0.018607133,-0.007358923,0.005180963,-0.007168287,-0.002463216,-0.017562253,0.001502117,0.011616764,0.002342381,-0.002700502,-0.01635284,0.661036603,0.578358651,0.418857945,0.796616801,0.733915638,0.570200203,0.307863623,0.692136377,1
CAM047394,1,1,54.81308804,12.06147996,6.390134849,0.516418544,12.59081396,6.971868336,1.887515716,-0.605996472,-0.149696604,0.094563525,0.042700744,-0.082184643,0.035358885,0.07043563,0.015981863,-0.026095468,-0.028554199,0.047751994,0.043162742,0.019064096,0.036570699,0.008980037,0.010302951,-0.011356686,0.003477638,-0.015884617,0.000989898,-0.011677814,0.009231276,-0.026711844,-0.009944755,-0.006597065,0.630268335,0.548897852,0.398498936,0.804838157,0.739598319,0.587367672,0.393691433,0.606308567,54.77342999,11.90620226,6.528309951,0.507763434,12.59621239,6.998358784,1.823780175,-0.605055546,-0.154557731,-0.099367377,-0.044208781,-0.080193369,0.033290388,-0.07701236,-0.018584372,-0.024500821,-0.026244685,-0.046017209,-0.044784128,0.020115377,0.039281574,-0.007943262,-0.011840658,-0.011992363,-0.000211491,0.020203937,0.001074442,-0.011263339,0.005103592,0.025892944,0.011068355,-0.005188451,0.821912386,0.748356894,0.592142464,0.650897011,0.578717935,0.419326224,0.641313075,0.358686925,0
CAM047396,1,1,28.96130138,12.63241334,3.462980719,0.390424465,11.48879915,3.755273385,3.647843974,-0.333616392,0.016312396,-0.012231622,0.060486311,-0.077271605,0.090445299,-0.014531924,-0.020683456,-0.095926216,-0.003379125,0.021625079,0.005142664,-0.009598465,0.013294137,-0.002373598,0.01028477,-0.010596433,-0.012129867,-0.004396542,-0.009452904,-0.0036172,0.012473459,0.001488911,-0.013687058,-0.00321385,0.868291567,0.829981542,0.695619423,0.786961742,0.765783083,0.567644171,0.585551576,0.414448424,26.62997469,12.29546134,3.530645948,0.26991363,11.58169501,3.829650612,3.482496268,-0.304095815,0.101160015,0.052755794,0.149687528,0.050321763,0.038113335,-0.04305107,-0.024780747,-0.0806606,0.063262212,0.068837709,0.038796737,-0.014551154,0.007835663,-0.037615565,-0.009040562,0.002510455,-0.004800731,0.02308003,0.005360527,-0.001689015,0.023883319,-0.01628239,-0.011428028,-0.006163727,0.881505753,0.831133638,0.706905211,0.775875451,0.756045917,0.580529659,0.462249504,0.537750496,1
