filename,location,side,area,major,minor,circ.,feret,minferet,ar,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,colour_0_r,colour_0_g,colour_0_b,colour_1_r,colour_1_g,colour_1_b,colour_2_r,colour_2_g,colour_2_b,colour_3_r,colour_3_g,colour_3_b,percentage_0,percentage_1,percentage_2,percentage_3,species
CAM046751_d.JPG,1,0,39.914,10.829,4.693,0.28,12.107,5.524,2.308,-0.511186548,0.233618304,-0.025368375,-0.006089693,-0.060277742,-0.067988545,-0.1961739,0.017234076,-0.032033638,0.067693338,0.144020747,0.05210408,0.036847504,-0.000200863,-0.09735909,-0.080662617,0.017582268,-0.019001961,0.010313244,-0.026651529,-0.013183675,-0.004311372,0.012432878,0.003397109,0.036293183,197.3353719,182.2646832,128.9678788,220.8665006,198.7783564,160.2995246,137.7282821,118.1393848,79.77884471,170.7969193,150.9050013,109.4023589,0.338882461,0.247919077,0.123642268,0.289556194,0
CAM046751_v.JPG,1,0,39.379,10.779,4.652,0.253,12.007,5.475,2.317,-0.496567075,0.315945825,-0.07398027,0.004748636,-0.052084093,-0.020704193,0.178419659,-0.017105376,-0.030356989,0.056866017,-0.130112934,-0.080760844,0.005554942,0.033829679,0.057792995,0.052666461,0.021643969,-0.035666402,0.007388676,0.026179277,-0.05242282,0.019897934,0.00042443,-0.013796916,-0.00247486,141.6740369,126.6218372,86.32892637,213.9773168,196.0759269,160.9863901,185.7838016,167.069318,130.806424,186.8180564,196.1072344,101.7005717,0.16508938,0.453582695,0.286052276,0.09527565,0
CAM046752_d.JPG,1,0,61.571,11.896,6.59,0.308,13.281,7.516,1.805,-0.66397919,0.429924145,0.121447273,0.029060432,-0.07261024,0.035518516,0.023003651,-0.018167983,0.025766459,0.044140256,-0.047038502,-0.005628954,-0.010647981,-0.043844759,0.062031165,0.043600665,-0.003832091,0.127879526,-0.007340806,-0.012978317,-0.02620663,-0.057712575,0.001436296,0.01944251,0.029639764,146.4663158,126.896555,83.65483254,206.2950029,188.9241432,145.9266322,231.7611504,208.6542523,171.4814628,180.7071027,162.8974596,114.7770306,0.13485652,0.340279309,0.229424655,0.295439516,0.5
CAM046752_v.JPG,1,0,60.933,11.922,6.508,0.273,13.178,7.38,1.832,-0.667548249,0.441915894,-0.154098247,-0.02290969,-0.094495339,0.090551624,-0.022285453,0.032118125,0.001918171,0.041395044,0.054847377,0.01374045,-0.002192469,-0.081714785,-0.02406896,-0.04107807,0.006460335,0.151104134,-0.041849447,0.007180205,-0.047276523,-0.05308358,0.014315229,-0.01197789,0.037955204,179.0209867,160.4359717,117.2823228,221.6078728,197.6520313,159.6604845,199.3725582,182.4999219,137.8312861,147.5165927,129.9944987,84.3755102,0.282628818,0.212347236,0.429161692,0.075862254,0.5
CAM046753_d.JPG,1,0,54.393,12.065,5.74,0.429,14.376,6.83,2.102,-0.434433759,-0.062162664,-0.031480957,-0.039227179,-0.148613002,0.036158152,-0.008409957,0.024888025,-0.034604343,-0.049685244,-0.017457809,-0.00711371,0.016764432,-0.00480151,-0.007202658,0.004018318,0.009594744,-0.013209411,-0.007484921,0.004086286,0.010655996,-0.001206114,0.007645902,-0.005358796,0.003403038,143.5756813,117.9209123,82.2900622,184.0885181,165.5244951,117.4941242,95.93701745,71.84613046,49.73943705,213.0769522,194.1891629,154.3155419,0.198232064,0.288317524,0.240668409,0.272782003,0
CAM046753_v.JPG,1,0,54.675,12.1,5.753,0.478,13.753,6.806,2.103,-0.435844042,0.059229564,-0.013320133,-0.023166433,0.146152243,0.047482192,0.016131806,-0.033675493,-0.031595345,0.03691912,-0.017409062,-0.005429056,-0.015205027,-0.004403841,0.014585831,-0.001619857,0.009392843,0.009146366,-0.010262187,0.00161695,-0.012349973,-0.001934697,-0.000853958,0.008895935,0.004710001,167.6990107,141.3119446,107.1060869,225.8728317,202.7658814,165.1925105,122.8447902,97.20826425,72.57709476,198.227271,176.3798094,134.1276016,0.261543627,0.247981781,0.114888834,0.375585758,0
CAM046754_d.JPG,1,0,39.431,10.185,4.929,0.346,11.703,5.471,2.066,-0.546806232,-0.200504227,-0.045350684,0.028265582,-0.028675096,0.016114747,-0.081284502,-0.016344539,-0.011865391,-0.063634692,-0.056653529,-0.025766945,0.022170587,0.003003689,-0.03047199,-0.002138944,-0.010533299,-0.009170441,0.01373971,0.01224975,-0.002201776,0.014446919,0.014013356,0.006815896,-0.013354225,230.6487451,215.5143337,183.2794288,166.3853284,151.2371744,103.250919,192.6723715,183.4356586,132.4292317,208.7480203,198.6514488,159.9682814,0.181551892,0.120211361,0.266345031,0.431891716,1
CAM046754_v.JPG,1,0,41.274,10.328,5.088,0.451,11.781,5.601,2.03,-0.551456724,0.174737709,-0.079209569,0.018718756,0.044411489,0.012912407,0.053799714,0.008689925,-0.013915204,0.070111558,-0.049016382,-0.03404191,-0.023763405,0.003494075,0.033767064,0.005565245,-0.00958301,0.013874229,-0.014083375,0.002151192,0.004734271,0.017930768,-0.012067053,-0.005242086,-0.014561747,243.8565591,227.1230089,194.6908515,162.9911111,153.6406838,89.69162393,219.4388551,203.9989182,169.7584855,200.4224961,183.580284,140.1272072,0.23816703,0.057865503,0.440785558,0.263181908,1
CAM046756_d.JPG,1,0,46.025,11.601,5.052,0.319,12.662,5.686,2.296,-0.505288582,0.469914034,-0.025888781,-0.043951992,-0.085886076,-0.120813414,0.030319952,0.044542541,0.071140311,0.159158524,-0.034371849,0.005421354,-0.053206915,-0.021669496,0.038479659,0.000826687,-0.040127396,0.034808046,-0.022393334,0.025304047,0.027184005,0.002319627,-0.005308585,-0.005415377,-0.022819452,183.2085192,161.66124,119.7846417,212.7580084,191.256466,154.5837618,139.5615351,116.112105,81.15192613,237.1082529,213.676313,179.7130843,0.232897332,0.436658708,0.120592408,0.209851552,0.5
CAM046756_v.JPG,1,0,46.962,11.624,5.144,0.33,12.664,5.774,2.26,-0.491937176,0.454247489,0.007193841,0.042667653,-0.089419457,-0.132424165,-0.0305577,-0.04216602,0.077460575,0.152498819,0.038383434,-0.007781266,-0.048335484,-0.020002743,-0.033222077,-0.001495977,-0.04044743,0.033659643,0.020365531,-0.02290636,0.028196979,0.003982931,0.006215264,0.005306893,-0.018188239,232.2472395,205.9923556,171.3212061,140.5834971,121.9017682,70.74830823,211.2278978,185.8489159,147.9788784,187.7547756,161.431677,121.7304582,0.237816665,0.077763082,0.394038051,0.290382202,0.5
